Sensitive Activities,Background Size,Confidence Privacy
"('Return ER', 'Release C', 'LacticAcid', 'ER Registration')",2,5.789913000447723
"('Return ER', 'Release C', 'LacticAcid', 'ER Registration')",3,4.5455910031825475
"('Return ER', 'Release C', 'LacticAcid', 'ER Registration')",4,3.3795677265212376
"('Return ER', 'Release C', 'LacticAcid', 'Release B')",1,6.092500706882127
"('Return ER', 'Release C', 'LacticAcid', 'Release B')",2,6.5378764685741615
"('Return ER', 'Release C', 'LacticAcid', 'Release B')",3,5.652102666221844
"('Return ER', 'Release C', 'LacticAcid', 'Release B')",4,4.4932289003618635
"('Return ER', 'Release C', 'LacticAcid', 'Admission NC')",1,1.2498284143192202
"('Return ER', 'Release C', 'LacticAcid', 'Admission NC')",2,1.2510706762522323
"('Return ER', 'Release C', 'LacticAcid', 'Admission NC')",3,1.037946802742979
"('Return ER', 'Release C', 'LacticAcid', 'Admission NC')",4,0.8109612893279147
"('Return ER', 'Release C', 'LacticAcid', 'IV Antibiotics')",1,5.802175206114215
"('Return ER', 'Release C', 'LacticAcid', 'IV Antibiotics')",2,6.096132512985815
"('Return ER', 'Release C', 'LacticAcid', 'IV Antibiotics')",3,5.190696954019956
"('Return ER', 'Release C', 'LacticAcid', 'IV Antibiotics')",4,4.0674470533236065
"('Return ER', 'Release C', 'LacticAcid', 'Release A')",1,6.047432541029029
"('Return ER', 'Release C', 'LacticAcid', 'Release A')",2,6.480605343875047
"('Return ER', 'Release C', 'LacticAcid', 'Release A')",3,5.5930877039735964
"('Return ER', 'Release C', 'LacticAcid', 'Release A')",4,4.437540965662441
"('Return ER', 'Release C', 'ER Registration', 'Release B')",1,7.097506977479257
"('Return ER', 'Release C', 'ER Registration', 'Release B')",2,7.214066001961083
"('Return ER', 'Release C', 'ER Registration', 'Release B')",3,6.0241577432483435
"('Return ER', 'Release C', 'ER Registration', 'Release B')",4,4.721036012317394
"('Return ER', 'Release C', 'ER Registration', 'Admission NC')",1,2.2548346849163488
"('Return ER', 'Release C', 'ER Registration', 'Admission NC')",2,2.1329680803944235
"('Return ER', 'Release C', 'ER Registration', 'Admission NC')",3,1.6989526979936262
"('Return ER', 'Release C', 'ER Registration', 'Admission NC')",4,1.2938859206492188
"('Return ER', 'Release C', 'ER Registration', 'IV Antibiotics')",1,6.807181469246881
"('Return ER', 'Release C', 'ER Registration', 'IV Antibiotics')",2,6.7397241240827315
"('Return ER', 'Release C', 'ER Registration', 'IV Antibiotics')",3,5.479580083385306
"('Return ER', 'Release C', 'ER Registration', 'IV Antibiotics')",4,4.170704799338512
"('Return ER', 'Release C', 'ER Registration', 'Release A')",1,7.052438803464059
"('Return ER', 'Release C', 'ER Registration', 'Release A')",2,7.158252696794069
"('Return ER', 'Release C', 'ER Registration', 'Release A')",3,5.96765076813155
"('Return ER', 'Release C', 'ER Registration', 'Release A')",4,4.668247823890883
"('Return ER', 'Release C', 'Release B', 'Admission NC')",1,2.2600164257179363
"('Return ER', 'Release C', 'Release B', 'Admission NC')",2,2.414590517200187
"('Return ER', 'Release C', 'Release B', 'Admission NC')",3,2.1083155734076793
"('Return ER', 'Release C', 'Release B', 'Admission NC')",4,1.70876073555565
"('Return ER', 'Release C', 'Release B', 'IV Antibiotics')",1,6.812363243662175
"('Return ER', 'Release C', 'Release B', 'IV Antibiotics')",2,7.565191299474616
"('Return ER', 'Release C', 'Release B', 'IV Antibiotics')",3,6.748314725189356
"('Return ER', 'Release C', 'Release B', 'IV Antibiotics')",4,5.496355516536487
"('Return ER', 'Release C', 'Release B', 'Release A')",1,7.05762057857699
"('Return ER', 'Release C', 'Release B', 'Release A')",2,8.07744328776522
"('Return ER', 'Release C', 'Release B', 'Release A')",3,7.428043099698502
"('Return ER', 'Release C', 'Release B', 'Release A')",4,6.252264242799945
"('Return ER', 'Release C', 'Admission NC', 'IV Antibiotics')",1,1.969690951099267
"('Return ER', 'Release C', 'Admission NC', 'IV Antibiotics')",2,2.0243876970479135
"('Return ER', 'Release C', 'Admission NC', 'IV Antibiotics')",3,1.7091204731915726
"('Return ER', 'Release C', 'Admission NC', 'IV Antibiotics')",4,1.3447415299114254
"('Return ER', 'Release C', 'Admission NC', 'Release A')",1,2.214948286014082
"('Return ER', 'Release C', 'Admission NC', 'Release A')",2,2.3580004246127118
"('Return ER', 'Release C', 'Admission NC', 'Release A')",3,2.0504111808895806
"('Return ER', 'Release C', 'Admission NC', 'Release A')",4,1.654251846225758
"('Return ER', 'Release C', 'IV Antibiotics', 'Release A')",1,6.7672950703446135
"('Return ER', 'Release C', 'IV Antibiotics', 'Release A')",2,7.506500251950381
"('Return ER', 'Release C', 'IV Antibiotics', 'Release A')",3,6.6866811138610895
"('Return ER', 'Release C', 'IV Antibiotics', 'Release A')",4,5.437491344928113
"('Return ER', 'ER Triage', 'CRP', 'Release D')",1,7.7920377599670125
"('Return ER', 'ER Triage', 'CRP', 'Release D')",2,7.160885141769234
"('Return ER', 'ER Triage', 'CRP', 'Release D')",3,5.529903999138564
"('Return ER', 'ER Triage', 'CRP', 'Release D')",4,4.1061520121366595
"('Return ER', 'ER Triage', 'CRP', 'Admission IC')",1,0.43169752397428174
"('Return ER', 'ER Triage', 'CRP', 'Admission IC')",2,0.43775316337207015
"('Return ER', 'ER Triage', 'CRP', 'Admission IC')",3,0.3849160768233422
"('Return ER', 'ER Triage', 'CRP', 'Admission IC')",4,0.32918102642753283
"('Return ER', 'ER Triage', 'CRP', 'LacticAcid')",1,0.09051277482533433
"('Return ER', 'ER Triage', 'CRP', 'LacticAcid')",2,0.0870967848791641
"('Return ER', 'ER Triage', 'CRP', 'LacticAcid')",3,0.07188191265717177
"('Return ER', 'ER Triage', 'CRP', 'LacticAcid')",4,0.05762350356748621
"('Return ER', 'ER Triage', 'CRP', 'ER Registration')",1,0.10016168391962434
"('Return ER', 'ER Triage', 'CRP', 'ER Registration')",2,0.09013630929640228
"('Return ER', 'ER Triage', 'CRP', 'ER Registration')",3,0.07151093468857875
"('Return ER', 'ER Triage', 'CRP', 'ER Registration')",4,0.05630932494779064
"('Return ER', 'ER Triage', 'CRP', 'Release B')",1,0.5037612231168808
"('Return ER', 'ER Triage', 'CRP', 'Release B')",2,0.40909322400004816
"('Return ER', 'ER Triage', 'CRP', 'Release B')",3,0.277423127114618
"('Return ER', 'ER Triage', 'CRP', 'Release B')",4,0.18532474270859112
"('Return ER', 'ER Triage', 'CRP', 'Admission NC')",1,0.06518287464393933
"('Return ER', 'ER Triage', 'CRP', 'Admission NC')",2,0.06311937017877159
"('Return ER', 'ER Triage', 'CRP', 'Admission NC')",3,0.052797499665640034
"('Return ER', 'ER Triage', 'CRP', 'Admission NC')",4,0.04307083193137764
"('Return ER', 'ER Triage', 'CRP', 'IV Antibiotics')",1,0.09215244540128024
"('Return ER', 'ER Triage', 'CRP', 'IV Antibiotics')",2,0.09057041109146266
"('Return ER', 'ER Triage', 'CRP', 'IV Antibiotics')",3,0.07578664571190083
"('Return ER', 'ER Triage', 'CRP', 'IV Antibiotics')",4,0.061030481057414904
"('Return ER', 'ER Triage', 'CRP', 'Release A')",1,0.06027528501735707
"('Return ER', 'ER Triage', 'CRP', 'Release A')",2,0.05590641696213991
"('Return ER', 'ER Triage', 'CRP', 'Release A')",3,0.04344343213527754
"('Return ER', 'ER Triage', 'CRP', 'Release A')",4,0.032276976089247005
"('Return ER', 'ER Triage', 'Release D', 'Admission IC')",1,8.042713747645427
"('Return ER', 'ER Triage', 'Release D', 'Admission IC')",2,8.636937206958136
"('Return ER', 'ER Triage', 'Release D', 'Admission IC')",3,7.788770396743896
"('Return ER', 'ER Triage', 'Release D', 'Admission IC')",4,6.664370214709654
"('Return ER', 'ER Triage', 'Release D', 'LacticAcid')",1,7.018405935886263
"('Return ER', 'ER Triage', 'Release D', 'LacticAcid')",2,6.744604116503158
"('Return ER', 'ER Triage', 'Release D', 'LacticAcid')",3,5.329355774169722
"('Return ER', 'ER Triage', 'Release D', 'LacticAcid')",4,3.965930495562791
"('Return ER', 'ER Triage', 'Release D', 'ER Registration')",1,8.038082181106931
"('Return ER', 'ER Triage', 'Release D', 'ER Registration')",2,7.283997049623306
"('Return ER', 'ER Triage', 'Release D', 'ER Registration')",3,5.584401522242161
"('Return ER', 'ER Triage', 'Release D', 'ER Registration')",4,4.133206335242936
"('Return ER', 'ER Triage', 'Release D', 'Release B')",1,8.038082181106931
"('Return ER', 'ER Triage', 'Release D', 'Release B')",2,8.278730316615485
"('Return ER', 'ER Triage', 'Release D', 'Release B')",3,6.983910685059914
"('Return ER', 'ER Triage', 'Release D', 'Release B')",4,5.499827206756348
"('Return ER', 'ER Triage', 'Release D', 'Admission NC')",1,2.7890690344173628
"('Return ER', 'ER Triage', 'Release D', 'Admission NC')",2,2.679327264800807
"('Return ER', 'ER Triage', 'Release D', 'Admission NC')",3,2.147018997772074
"('Return ER', 'ER Triage', 'Release D', 'Admission NC')",4,1.6284406571296373
"('Return ER', 'ER Triage', 'Release D', 'IV Antibiotics')",1,7.223199837994822
"('Return ER', 'ER Triage', 'Release D', 'IV Antibiotics')",2,7.112919371472166
"('Return ER', 'ER Triage', 'Release D', 'IV Antibiotics')",3,5.752491876485118
"('Return ER', 'ER Triage', 'Release D', 'IV Antibiotics')",4,4.359481444877891
"('Return ER', 'ER Triage', 'Release D', 'Release A')",1,7.998195782204664
"('Return ER', 'ER Triage', 'Release D', 'Release A')",2,8.228286797521042
"('Return ER', 'ER Triage', 'Release D', 'Release A')",3,6.9319502579107155
"('Return ER', 'ER Triage', 'Release D', 'Release A')",4,5.450639354973943
"('Return ER', 'ER Triage', 'Admission IC', 'LacticAcid')",1,0.3084572162186519
"('Return ER', 'ER Triage', 'Admission IC', 'LacticAcid')",2,0.33052977749423945
"('Return ER', 'ER Triage', 'Admission IC', 'LacticAcid')",3,0.3050339573481358
"('Return ER', 'ER Triage', 'Admission IC', 'LacticAcid')",4,0.2704854545649161
"('Return ER', 'ER Triage', 'Admission IC', 'ER Registration')",1,0.44341005180360193
"('Return ER', 'ER Triage', 'Admission IC', 'ER Registration')",2,0.44343208271210954
"('Return ER', 'ER Triage', 'Admission IC', 'ER Registration')",3,0.38806209253025936
"('Return ER', 'ER Triage', 'Admission IC', 'ER Registration')",4,0.33110513611536113
"('Return ER', 'ER Triage', 'Admission IC', 'Release B')",1,0.6993853731615055
"('Return ER', 'ER Triage', 'Admission IC', 'Release B')",2,0.7042521888786996
"('Return ER', 'ER Triage', 'Admission IC', 'Release B')",3,0.6028392622853948
"('Return ER', 'ER Triage', 'Admission IC', 'Release B')",4,0.4989615551822532
"('Return ER', 'ER Triage', 'Admission IC', 'Admission NC')",1,0.34792240044769945
"('Return ER', 'ER Triage', 'Admission IC', 'Admission NC')",2,0.3696721779329841
"('Return ER', 'ER Triage', 'Admission IC', 'Admission NC')",3,0.33836215221377197
"('Return ER', 'ER Triage', 'Admission IC', 'Admission NC')",4,0.29816896485780625
"('Return ER', 'ER Triage', 'Admission IC', 'IV Antibiotics')",1,0.37019414963869296
"('Return ER', 'ER Triage', 'Admission IC', 'IV Antibiotics')",2,0.40289915207045673
"('Return ER', 'ER Triage', 'Admission IC', 'IV Antibiotics')",3,0.3754967026811226
"('Return ER', 'ER Triage', 'Admission IC', 'IV Antibiotics')",4,0.33416772616486545
"('Return ER', 'ER Triage', 'Admission IC', 'Release A')",1,0.38020442146808847
"('Return ER', 'ER Triage', 'Admission IC', 'Release A')",2,0.39907131704128557
"('Return ER', 'ER Triage', 'Admission IC', 'Release A')",3,0.3509848007144232
"('Return ER', 'ER Triage', 'Admission IC', 'Release A')",4,0.29157125027331116
"('Return ER', 'ER Triage', 'LacticAcid', 'ER Registration')",1,0.09189133751455032
"('Return ER', 'ER Triage', 'LacticAcid', 'ER Registration')",2,0.08758409272735905
"('Return ER', 'ER Triage', 'LacticAcid', 'ER Registration')",3,0.07201081030702441
"('Return ER', 'ER Triage', 'LacticAcid', 'ER Registration')",4,0.05765734591332297
"('Return ER', 'ER Triage', 'LacticAcid', 'Release B')",1,0.44188389297166
"('Return ER', 'ER Triage', 'LacticAcid', 'Release B')",2,0.39165785834264577
"('Return ER', 'ER Triage', 'LacticAcid', 'Release B')",3,0.2889908255701505
"('Return ER', 'ER Triage', 'LacticAcid', 'Release B')",4,0.20585966410108825
"('Return ER', 'ER Triage', 'LacticAcid', 'Admission NC')",1,0.05691252086018114
"('Return ER', 'ER Triage', 'LacticAcid', 'Admission NC')",2,0.058379191767793825
"('Return ER', 'ER Triage', 'LacticAcid', 'Admission NC')",3,0.05099932098352655
"('Return ER', 'ER Triage', 'LacticAcid', 'Admission NC')",4,0.04270018639552615
"('Return ER', 'ER Triage', 'LacticAcid', 'IV Antibiotics')",1,0.08388209882526769
"('Return ER', 'ER Triage', 'LacticAcid', 'IV Antibiotics')",2,0.08674040479898323
"('Return ER', 'ER Triage', 'LacticAcid', 'IV Antibiotics')",3,0.07554190527098856
"('Return ER', 'ER Triage', 'LacticAcid', 'IV Antibiotics')",4,0.06242038470194297
"('Return ER', 'ER Triage', 'LacticAcid', 'Release A')",1,0.05200493861228305
"('Return ER', 'ER Triage', 'LacticAcid', 'Release A')",2,0.050845675301099194
"('Return ER', 'ER Triage', 'LacticAcid', 'Release A')",3,0.04112638645075233
"('Return ER', 'ER Triage', 'LacticAcid', 'Release A')",4,0.031321290941761615
"('Return ER', 'ER Triage', 'ER Registration', 'Release B')",1,0.5489530557731714
"('Return ER', 'ER Triage', 'ER Registration', 'Release B')",2,0.4299465917914679
"('Return ER', 'ER Triage', 'ER Registration', 'Release B')",3,0.2860199519172074
"('Return ER', 'ER Triage', 'ER Registration', 'Release B')",4,0.18949090684868128
"('Return ER', 'ER Triage', 'ER Registration', 'Admission NC')",1,0.06656143733333145
"('Return ER', 'ER Triage', 'ER Registration', 'Admission NC')",2,0.06358021276645208
"('Return ER', 'ER Triage', 'ER Registration', 'Admission NC')",3,0.0529286452219585
"('Return ER', 'ER Triage', 'ER Registration', 'Admission NC')",4,0.04312580975008991
"('Return ER', 'ER Triage', 'ER Registration', 'IV Antibiotics')",1,0.09353100745150233
"('Return ER', 'ER Triage', 'ER Registration', 'IV Antibiotics')",2,0.09105769681766822
"('Return ER', 'ER Triage', 'ER Registration', 'IV Antibiotics')",3,0.07591553601828965
"('Return ER', 'ER Triage', 'ER Registration', 'IV Antibiotics')",4,0.06106431973040318
"('Return ER', 'ER Triage', 'ER Registration', 'Release A')",1,0.061653846316851973
"('Return ER', 'ER Triage', 'ER Registration', 'Release A')",2,0.056384985102145686
"('Return ER', 'ER Triage', 'ER Registration', 'Release A')",3,0.04358977905873902
"('Return ER', 'ER Triage', 'ER Registration', 'Release A')",4,0.0323377534569876
"('Return ER', 'ER Triage', 'Release B', 'Admission NC')",1,0.2573114603427448
"('Return ER', 'ER Triage', 'Release B', 'Admission NC')",2,0.2156784725985826
"('Return ER', 'ER Triage', 'Release B', 'Admission NC')",3,0.1539427717026379
"('Return ER', 'ER Triage', 'Release B', 'Admission NC')",4,0.10908200267143765
"('Return ER', 'ER Triage', 'Release B', 'IV Antibiotics')",1,0.5409436945098706
"('Return ER', 'ER Triage', 'Release B', 'IV Antibiotics')",2,0.49623274935921213
"('Return ER', 'ER Triage', 'Release B', 'IV Antibiotics')",3,0.3749951403919406
"('Return ER', 'ER Triage', 'Release B', 'IV Antibiotics')",4,0.26847824424306604
"('Return ER', 'ER Triage', 'Release B', 'Release A')",1,0.5090666568709041
"('Return ER', 'ER Triage', 'Release B', 'Release A')",2,0.45013769794907715
"('Return ER', 'ER Triage', 'Release B', 'Release A')",3,0.3210768128100375
"('Return ER', 'ER Triage', 'Release B', 'Release A')",4,0.21411902064755436
"('Return ER', 'ER Triage', 'Admission NC', 'IV Antibiotics')",1,0.05855219864404882
"('Return ER', 'ER Triage', 'Admission NC', 'IV Antibiotics')",2,0.061048590322496155
"('Return ER', 'ER Triage', 'Admission NC', 'IV Antibiotics')",3,0.05394651926514353
"('Return ER', 'ER Triage', 'Admission NC', 'IV Antibiotics')",4,0.045371231729345686
"('Return ER', 'ER Triage', 'Admission NC', 'Release A')",1,0.02667503843106418
"('Return ER', 'ER Triage', 'Admission NC', 'Release A')",2,0.025265865854230928
"('Return ER', 'ER Triage', 'Admission NC', 'Release A')",3,0.01988790849812185
"('Return ER', 'ER Triage', 'Admission NC', 'Release A')",4,0.014801447541014801
"('Return ER', 'ER Triage', 'IV Antibiotics', 'Release A')",1,0.053644608549235064
"('Return ER', 'ER Triage', 'IV Antibiotics', 'Release A')",2,0.053251897100086584
"('Return ER', 'ER Triage', 'IV Antibiotics', 'Release A')",3,0.04352922588208307
"('Return ER', 'ER Triage', 'IV Antibiotics', 'Release A')",4,0.03329024798167749
"('Return ER', 'CRP', 'Release D', 'Admission IC')",1,7.796669325168703
"('Return ER', 'CRP', 'Release D', 'Admission IC')",2,8.472142295190615
"('Return ER', 'CRP', 'Release D', 'Admission IC')",3,7.696395848896213
"('Return ER', 'CRP', 'Release D', 'Admission IC')",4,6.611943887531582
"('Return ER', 'CRP', 'Release D', 'LacticAcid')",1,6.772361513356624
"('Return ER', 'CRP', 'Release D', 'LacticAcid')",2,6.580484803501673
"('Return ER', 'CRP', 'Release D', 'LacticAcid')",3,5.237924677121856
"('Return ER', 'CRP', 'Release D', 'LacticAcid')",4,3.91438290218012
"('Return ER', 'CRP', 'Release D', 'ER Registration')",1,7.7920377599670125
"('Return ER', 'CRP', 'Release D', 'ER Registration')",2,7.160885141769234
"('Return ER', 'CRP', 'Release D', 'ER Registration')",3,5.529903999138565
"('Return ER', 'CRP', 'Release D', 'ER Registration')",4,4.10615201213666
"('Return ER', 'CRP', 'Release D', 'Release B')",1,7.792037758630382
"('Return ER', 'CRP', 'Release D', 'Release B')",2,8.1211757761946
"('Return ER', 'CRP', 'Release D', 'Release B')",3,6.901725429342822
"('Return ER', 'CRP', 'Release D', 'Release B')",4,5.457150594609215
"('Return ER', 'CRP', 'Release D', 'Admission NC')",1,2.543024611887548
"('Return ER', 'CRP', 'Release D', 'Admission NC')",2,2.5439955893239383
"('Return ER', 'CRP', 'Release D', 'Admission NC')",3,2.0872285889395914
"('Return ER', 'CRP', 'Release D', 'Admission NC')",4,1.6001402759233703
"('Return ER', 'CRP', 'Release D', 'IV Antibiotics')",1,6.977155416104178
"('Return ER', 'CRP', 'Release D', 'IV Antibiotics')",2,6.948800059003831
"('Return ER', 'CRP', 'Release D', 'IV Antibiotics')",3,5.661060779789683
"('Return ER', 'CRP', 'Release D', 'IV Antibiotics')",4,4.307933851711583
"('Return ER', 'CRP', 'Release D', 'Release A')",1,7.752151361064745
"('Return ER', 'CRP', 'Release D', 'Release A')",2,8.070714657629933
"('Return ER', 'CRP', 'Release D', 'Release A')",3,6.8497289252727
"('Return ER', 'CRP', 'Release D', 'Release A')",4,5.407921469035006
"('Return ER', 'CRP', 'Admission IC', 'LacticAcid')",1,0.29674468833624096
"('Return ER', 'CRP', 'Admission IC', 'LacticAcid')",2,0.3227839414116744
"('Return ER', 'CRP', 'Admission IC', 'LacticAcid')",3,0.30003137178476585
"('Return ER', 'CRP', 'Admission IC', 'LacticAcid')",4,0.26699586330179287
"('Return ER', 'CRP', 'Admission IC', 'ER Registration')",1,0.43169752397428174
"('Return ER', 'CRP', 'Admission IC', 'ER Registration')",2,0.4377531633720701
"('Return ER', 'CRP', 'Admission IC', 'ER Registration')",3,0.3849160768233423
"('Return ER', 'CRP', 'Admission IC', 'ER Registration')",4,0.3291810264275329
"('Return ER', 'CRP', 'Admission IC', 'Release B')",1,0.6541935405050384
"('Return ER', 'CRP', 'Admission IC', 'Release B')",2,0.6751912501487989
"('Return ER', 'CRP', 'Admission IC', 'Release B')",3,0.5870429762829635
"('Return ER', 'CRP', 'Admission IC', 'Release B')",4,0.49005291570356396
"('Return ER', 'CRP', 'Admission IC', 'Admission NC')",1,0.33620987256528845
"('Return ER', 'CRP', 'Admission IC', 'Admission NC')",2,0.3629884068887698
"('Return ER', 'CRP', 'Admission IC', 'Admission NC')",3,0.3348358222045862
"('Return ER', 'CRP', 'Admission IC', 'Admission NC')",4,0.29608922314643055
"('Return ER', 'CRP', 'Admission IC', 'IV Antibiotics')",1,0.358481621756282
"('Return ER', 'CRP', 'Admission IC', 'IV Antibiotics')",2,0.3951533376581354
"('Return ER', 'CRP', 'Admission IC', 'IV Antibiotics')",3,0.3704941312867583
"('Return ER', 'CRP', 'Admission IC', 'IV Antibiotics')",4,0.330678141952348
"('Return ER', 'CRP', 'Admission IC', 'Release A')",1,0.3684918936387683
"('Return ER', 'CRP', 'Admission IC', 'Release A')",2,0.3924130697349869
"('Return ER', 'CRP', 'Admission IC', 'Release A')",3,0.3475525403843712
"('Return ER', 'CRP', 'Admission IC', 'Release A')",4,0.28966857689236397
"('Return ER', 'CRP', 'LacticAcid', 'ER Registration')",1,0.09051277482533433
"('Return ER', 'CRP', 'LacticAcid', 'ER Registration')",2,0.08709678487916409
"('Return ER', 'CRP', 'LacticAcid', 'ER Registration')",3,0.07188191265717175
"('Return ER', 'CRP', 'LacticAcid', 'ER Registration')",4,0.05762350356748621
"('Return ER', 'CRP', 'LacticAcid', 'Release B')",1,0.3966920602622784
"('Return ER', 'CRP', 'LacticAcid', 'Release B')",2,0.36327251837878427
"('Return ER', 'CRP', 'LacticAcid', 'Release B')",3,0.2741379903675435
"('Return ER', 'CRP', 'LacticAcid', 'Release B')",4,0.1978297584178098
"('Return ER', 'CRP', 'LacticAcid', 'Admission NC')",1,0.05553395817078902
"('Return ER', 'CRP', 'LacticAcid', 'Admission NC')",2,0.057675073410712076
"('Return ER', 'CRP', 'LacticAcid', 'Admission NC')",3,0.05071751534902725
"('Return ER', 'CRP', 'LacticAcid', 'Admission NC')",4,0.04257994954186712
"('Return ER', 'CRP', 'LacticAcid', 'IV Antibiotics')",1,0.08250353613605171
"('Return ER', 'CRP', 'LacticAcid', 'IV Antibiotics')",2,0.08600984285234684
"('Return ER', 'CRP', 'LacticAcid', 'IV Antibiotics')",3,0.07525370960900077
"('Return ER', 'CRP', 'LacticAcid', 'IV Antibiotics')",4,0.06232240894936889
"('Return ER', 'CRP', 'LacticAcid', 'Release A')",1,0.050626375923067075
"('Return ER', 'CRP', 'LacticAcid', 'Release A')",2,0.050137345320420565
"('Return ER', 'CRP', 'LacticAcid', 'Release A')",3,0.040836467497247834
"('Return ER', 'CRP', 'LacticAcid', 'Release A')",4,0.03119473821005333
"('Return ER', 'CRP', 'ER Registration', 'Release B')",1,0.5037612231168808
"('Return ER', 'CRP', 'ER Registration', 'Release B')",2,0.40909322400004805
"('Return ER', 'CRP', 'ER Registration', 'Release B')",3,0.277423127114618
"('Return ER', 'CRP', 'ER Registration', 'Release B')",4,0.18532474270859112
"('Return ER', 'CRP', 'ER Registration', 'Admission NC')",1,0.06518287464393933
"('Return ER', 'CRP', 'ER Registration', 'Admission NC')",2,0.06311937017877159
"('Return ER', 'CRP', 'ER Registration', 'Admission NC')",3,0.052797499665640034
"('Return ER', 'CRP', 'ER Registration', 'Admission NC')",4,0.04307083193137766
"('Return ER', 'CRP', 'ER Registration', 'IV Antibiotics')",1,0.09215244540128024
"('Return ER', 'CRP', 'ER Registration', 'IV Antibiotics')",2,0.09057041109146266
"('Return ER', 'CRP', 'ER Registration', 'IV Antibiotics')",3,0.0757866457119008
"('Return ER', 'CRP', 'ER Registration', 'IV Antibiotics')",4,0.0610304810574149
"('Return ER', 'CRP', 'ER Registration', 'Release A')",1,0.06027528501735707
"('Return ER', 'CRP', 'ER Registration', 'Release A')",2,0.05590641696213991
"('Return ER', 'CRP', 'ER Registration', 'Release A')",3,0.04344343213527754
"('Return ER', 'CRP', 'ER Registration', 'Release A')",4,0.032276976089247005
"('Return ER', 'CRP', 'Release B', 'Admission NC')",1,0.21211962763318704
"('Return ER', 'CRP', 'Release B', 'Admission NC')",2,0.1908366010557853
"('Return ER', 'CRP', 'Release B', 'Admission NC')",3,0.1429889988813377
"('Return ER', 'CRP', 'Release B', 'Admission NC')",4,0.10391180063026509
"('Return ER', 'CRP', 'Release B', 'IV Antibiotics')",1,0.495751861800489
"('Return ER', 'CRP', 'Release B', 'IV Antibiotics')",2,0.4678474093953564
"('Return ER', 'CRP', 'Release B', 'IV Antibiotics')",3,0.36014230518934387
"('Return ER', 'CRP', 'Release B', 'IV Antibiotics')",4,0.26044833855980004
"('Return ER', 'CRP', 'Release B', 'Release A')",1,0.4638748242146134
"('Return ER', 'CRP', 'Release B', 'Release A')",2,0.4228701706754941
"('Return ER', 'CRP', 'Release B', 'Release A')",3,0.3076898714707185
"('Return ER', 'CRP', 'Release B', 'Release A')",4,0.20742973080192215
"('Return ER', 'CRP', 'Admission NC', 'IV Antibiotics')",1,0.05717363595465671
"('Return ER', 'CRP', 'Admission NC', 'IV Antibiotics')",2,0.060344493636343116
"('Return ER', 'CRP', 'Admission NC', 'IV Antibiotics')",3,0.053664727800769474
"('Return ER', 'CRP', 'Admission NC', 'IV Antibiotics')",4,0.04525100192751809
"('Return ER', 'CRP', 'Admission NC', 'Release A')",1,0.025296475741672066
"('Return ER', 'CRP', 'Admission NC', 'Release A')",2,0.024582530841786587
"('Return ER', 'CRP', 'Admission NC', 'Release A')",3,0.01960920666797334
"('Return ER', 'CRP', 'Admission NC', 'Release A')",4,0.014673241284766256
"('Return ER', 'CRP', 'IV Antibiotics', 'Release A')",1,0.05226604649901297
"('Return ER', 'CRP', 'IV Antibiotics', 'Release A')",2,0.052543588118896895
"('Return ER', 'CRP', 'IV Antibiotics', 'Release A')",3,0.043239319560810854
"('Return ER', 'CRP', 'IV Antibiotics', 'Release A')",4,0.03316370098534584
"('Return ER', 'Release D', 'Admission IC', 'LacticAcid')",1,7.02303749426266
"('Return ER', 'Release D', 'Admission IC', 'LacticAcid')",2,7.920513624884396
"('Return ER', 'Release D', 'Admission IC', 'LacticAcid')",3,7.3591700963141715
"('Return ER', 'Release D', 'Admission IC', 'LacticAcid')",4,6.3669365354151966
"('Return ER', 'Release D', 'Admission IC', 'ER Registration')",1,8.042713747645427
"('Return ER', 'Release D', 'Admission IC', 'ER Registration')",2,8.636937206958136
"('Return ER', 'Release D', 'Admission IC', 'ER Registration')",3,7.788770396743896
"('Return ER', 'Release D', 'Admission IC', 'ER Registration')",4,6.664370214709654
"('Return ER', 'Release D', 'Admission IC', 'Release B')",1,8.04262292187204
"('Return ER', 'Release D', 'Admission IC', 'Release B')",2,9.578185418799126
"('Return ER', 'Release D', 'Admission IC', 'Release B')",3,9.330097687790955
"('Return ER', 'Release D', 'Admission IC', 'Release B')",4,8.415529620841369
"('Return ER', 'Release D', 'Admission IC', 'Admission NC')",1,2.7937005666295693
"('Return ER', 'Release D', 'Admission IC', 'Admission NC')",2,3.1586172167736706
"('Return ER', 'Release D', 'Admission IC', 'Admission NC')",3,2.9725988971325985
"('Return ER', 'Release D', 'Admission IC', 'Admission NC')",4,2.6186124251557326
"('Return ER', 'Release D', 'Admission IC', 'IV Antibiotics')",1,7.227831403835682
"('Return ER', 'Release D', 'Admission IC', 'IV Antibiotics')",2,8.328433803070835
"('Return ER', 'Release D', 'Admission IC', 'IV Antibiotics')",3,7.903920137821062
"('Return ER', 'Release D', 'Admission IC', 'IV Antibiotics')",4,6.965958534105648
"('Return ER', 'Release D', 'Admission IC', 'Release A')",1,7.979508117309913
"('Return ER', 'Release D', 'Admission IC', 'Release A')",2,9.478298785194808
"('Return ER', 'Release D', 'Admission IC', 'Release A')",3,9.205203228468813
"('Return ER', 'Release D', 'Admission IC', 'Release A')",4,8.276007489422728
"('Return ER', 'Release D', 'LacticAcid', 'ER Registration')",1,7.018405935886263
"('Return ER', 'Release D', 'LacticAcid', 'ER Registration')",2,6.744604116503158
